student_id,weakness_1,weakness_2,weakness_3,strength_1,strength_2,strength_3,actual_score,predicted_score
90,functions_analysis (-1.86),analysis_block (-0.48),avg_grade (-0.43),confidence (+0.07),algebra_composite (+0.06),complex_numbers (+0.05),6.4,8.72631926406927
91,functions_analysis (-0.81),psychological_composite (-0.43),psychological_health (-0.39),analysis_composite (+0.19),analysis_block (+0.18),algebra_block (+0.08),9.2,11.521239721857087
92,avg_grade (-0.25),psychological_health (-0.21),psychological_composite (-0.18),functions_analysis (+0.83),analysis_composite (+0.11),analysis_block (+0.11),14.4,13.443836200135737
93,avg_grade (-0.21),confidence (-0.18),past_exams_solved (-0.03),functions_analysis (+0.98),algebra_composite (+0.45),algebra_block (+0.39),18.5,16.3177510493545
94,algebra_block (-0.10),algebra_composite (-0.10),practice_intensity_v2 (-0.08),functions_analysis (+1.31),avg_grade (+0.30),grade_t2 (+0.13),16.4,15.819742784830344
95,functions_analysis (-0.73),avg_grade (-0.28),exam_time_management (-0.10),psychological_composite (+0.15),algebra_block (+0.14),algebra_composite (+0.11),11.6,13.41179000054738
96,functions_analysis (-1.78),psychological_health (-0.43),analysis_block (-0.43),multi_step_solving (+0.07),correction_quality (+0.07),grade_t1 (+0.06),13.1,8.57706666666667
97,proof_reasoning (-0.08),multi_step_solving (-0.08),algebra_block (-0.07),functions_analysis (+0.64),integral_calculus (+0.24),psychological_composite (+0.13),13.2,15.081603808387145
98,functions_analysis (-1.41),avg_grade (-0.27),grade_t1 (-0.25),algebra_composite (+0.30),algebra_block (+0.30),analysis_block (+0.15),13.0,12.636267719283886
99,proof_reasoning (-0.14),integral_calculus (-0.07),sequences_skill (-0.03),avg_grade (+1.06),functions_analysis (+0.65),analysis_block (+0.18),17.3,17.22296031746032
