student_id,weakness_1,weakness_2,weakness_3,strength_1,strength_2,strength_3,actual_score,predicted_score
20,practice_intensity (-0.22),study_quality (-0.07),confidence (-0.04),overall_skill_score (+1.29),problem_solving_composite (+0.79),tech_avg_grade (+0.71),15.6,16.59787313519814
21,overall_skill_score (-1.03),tech_avg_grade (-0.33),problem_solving_composite (-0.07),psychological_health (+0.12),tech_grade_t3 (+0.11),correction_quality (+0.09),12.8,12.673629703150871
22,tech_avg_grade (-0.61),practice_intensity (-0.18),problem_solving_composite (-0.18),overall_skill_score (+1.12),study_quality (+0.10),confidence (+0.06),12.1,13.61694538890697
23,practice_intensity (-0.16),problem_solving_composite (-0.14),calculation_accuracy (-0.10),overall_skill_score (+1.26),tech_avg_grade (+0.52),correction_quality (+0.17),14.9,15.303343582922043
24,overall_skill_score (-0.10),practice_intensity (-0.09),specialty_exercises_week (-0.04),study_quality (+0.10),tech_avg_grade (+0.05),technical_drawing (+0.05),13.5,13.637663092856828
25,tech_avg_grade (-0.66),problem_solving_composite (-0.23),technical_drawing (-0.09),overall_skill_score (+1.23),practice_intensity (+0.23),polymer_chemistry (+0.03),13.7,13.897272742427294
26,problem_solving_composite (-0.41),overall_skill_score (-0.12),practice_intensity (-0.09),tech_avg_grade (+0.41),organic_chemistry (+0.12),technical_drawing (+0.11),12.7,13.756006214615978
27,tech_avg_grade (-0.22),practice_intensity (-0.09),technical_drawing (-0.09),tech_grade_t3 (+0.06),confidence (+0.04),tech_grade_t1 (+0.03),11.1,13.189129384788444
28,overall_skill_score (-1.83),psychological_health (-0.22),psychological_composite (-0.15),tech_avg_grade (+0.51),tech_grade_t3 (+0.37),tech_grade_t1 (+0.13),13.3,12.524765058564299
29,tech_avg_grade (-0.54),practice_intensity (-0.16),exam_stress (-0.06),overall_skill_score (+1.38),problem_solving_composite (+0.84),calculation_accuracy (+0.12),17.7,15.54072579365079
30,specialty_exercises_week (-0.12),exam_stress (-0.01),specialty_encoded (-0.01),overall_skill_score (+2.41),tech_avg_grade (+0.72),problem_solving_composite (+0.66),19.4,18.48326950549451
31,overall_skill_score (-2.32),problem_solving_composite (-0.86),tech_grade_t3 (-0.78),study_hours (+0.06),psychological_health (+0.03),confidence (+0.02),7.0,7.919
32,overall_skill_score (-0.18),technical_drawing (-0.13),correction_quality (-0.12),tech_avg_grade (+0.44),tech_grade_t3 (+0.15),practice_intensity (+0.12),14.2,13.86552308434003
33,overall_skill_score (-1.67),problem_solving_composite (-0.09),technical_drawing (-0.08),tech_grade_t3 (+0.18),practice_intensity (+0.12),diagram_interpretation (+0.11),13.5,12.546092518318869
34,problem_solving_composite (-0.18),diagram_interpretation (-0.15),mechanics_rdm (-0.03),overall_skill_score (+2.47),tech_avg_grade (+0.82),tech_grade_t3 (+0.26),19.4,17.56617866300367
35,overall_skill_score (-1.12),practice_intensity (-0.04),reinforced_concrete (-0.04),tech_avg_grade (+0.34),problem_solving_composite (+0.28),tech_grade_t3 (+0.24),12.7,13.549403336789629
36,tech_avg_grade (-0.37),overall_skill_score (-0.29),study_hours (-0.04),problem_solving_composite (+0.75),practice_intensity (+0.21),diagram_interpretation (+0.05),16.5,14.19233335199597
37,tech_grade_t3 (-0.53),tech_avg_grade (-0.49),problem_solving_composite (-0.34),correction_quality (+0.13),technical_drawing (+0.11),overall_skill_score (+0.09),13.9,12.276326111229155
38,overall_skill_score (-1.34),problem_solving_composite (-0.77),tech_avg_grade (-0.36),tech_grade_t3 (+0.19),practice_intensity (+0.11),tech_grade_t1 (+0.09),10.0,10.72218579770342
39,tech_avg_grade (-0.61),technical_drawing (-0.07),mechanics_rdm (-0.04),overall_skill_score (+1.64),problem_solving_composite (+0.78),problem_solving (+0.36),15.2,15.961852930402921
40,teacher_quality (-0.12),problem_solving (-0.07),consistency (-0.06),overall_skill_score (+2.25),tech_avg_grade (+0.67),problem_solving_composite (+0.55),19.9,17.78033712121213
41,overall_skill_score (-2.38),problem_solving_composite (-0.89),tech_avg_grade (-0.42),teacher_quality (+0.05),lab_access (+0.04),study_quality (+0.03),7.5,8.561413297394427
42,tech_avg_grade (-0.40),problem_solving_composite (-0.12),practice_intensity (-0.05),overall_skill_score (+0.61),technical_drawing (+0.09),confidence (+0.06),14.7,13.904287516733943
43,overall_skill_score (-1.64),problem_solving_composite (-0.35),psychological_health (-0.31),tech_grade_t3 (+0.27),technical_drawing (+0.14),study_quality (+0.07),10.5,11.167268276635582
44,tech_avg_grade (-0.61),problem_solving_composite (-0.56),tech_grade_t1 (-0.18),overall_skill_score (+1.15),tech_anxiety (+0.06),correction_quality (+0.04),12.8,12.87366580462226
45,overall_skill_score (-0.28),technical_drawing (-0.08),teacher_quality (-0.04),problem_solving_composite (+0.59),tech_avg_grade (+0.38),tech_grade_t3 (+0.11),14.6,14.497509478055802
46,tech_avg_grade (-0.55),study_quality (-0.08),problem_solving (-0.08),overall_skill_score (+0.71),problem_solving_composite (+0.07),diagram_interpretation (+0.07),14.0,13.601323356708383
47,problem_solving_composite (-0.31),calculation_accuracy (-0.12),overall_skill_score (-0.11),study_quality (+0.09),tech_avg_grade (+0.08),tech_grade_t3 (+0.08),13.4,13.159772832895076
48,problem_solving_composite (-0.18),overall_skill_score (-0.17),practice_intensity (-0.09),tech_avg_grade (+0.13),technical_drawing (+0.09),tech_grade_t3 (+0.05),14.3,13.320788244538914
49,tech_avg_grade (-0.43),problem_solving_composite (-0.07),teacher_quality (-0.07),overall_skill_score (+2.11),practice_intensity (+0.19),technical_drawing (+0.09),17.5,15.82757885154062
50,practice_intensity (-0.09),specialty_exercises_week (-0.06),teacher_quality (-0.05),overall_skill_score (+2.40),problem_solving_composite (+0.69),tech_avg_grade (+0.58),16.9,17.70508253968254
51,problem_solving_composite (-0.27),practice_intensity (-0.16),study_quality (-0.06),tech_avg_grade (+0.42),tech_grade_t3 (+0.15),diagram_interpretation (+0.05),13.4,13.64104216314469
52,problem_solving_composite (-0.06),confidence (-0.04),tech_anxiety (-0.04),overall_skill_score (+2.25),tech_avg_grade (+0.81),practice_intensity (+0.26),17.6,17.367317948717947
53,tech_avg_grade (-0.62),problem_solving_composite (-0.12),practice_intensity (-0.06),overall_skill_score (+1.06),organic_chemistry (+0.12),technical_drawing (+0.07),12.9,14.06097506844229
54,practice_intensity (-0.17),correction_quality (-0.11),tech_avg_grade (-0.10),overall_skill_score (+0.59),problem_solving_composite (+0.18),technical_drawing (+0.09),15.3,14.285391772296228
55,problem_solving_composite (-0.25),diagram_interpretation (-0.12),specialty_exercises_week (-0.09),overall_skill_score (+2.35),tech_avg_grade (+0.83),practice_intensity (+0.18),18.8,17.223569047619048
56,overall_skill_score (-0.86),problem_solving_composite (-0.43),tech_avg_grade (-0.20),technical_drawing (+0.14),practice_intensity (+0.14),tech_grade_t3 (+0.13),13.1,12.478318793921563
57,overall_skill_score (-0.15),correction_quality (-0.14),practice_intensity (-0.11),tech_avg_grade (+0.57),tech_grade_t3 (+0.14),tech_grade_t1 (+0.11),12.9,13.725784962870684
58,overall_skill_score (-1.64),tech_avg_grade (-0.29),problem_solving_composite (-0.22),tech_grade_t3 (+0.21),technical_drawing (+0.14),tech_grade_t1 (+0.04),10.6,11.29853493315836
59,overall_skill_score (-1.91),problem_solving_composite (-0.33),tech_avg_grade (-0.32),tech_grade_t3 (+0.20),technical_drawing (+0.10),focus_concentration (+0.07),9.8,10.464518617732663
60,overall_skill_score (-2.39),tech_grade_t3 (-1.01),tech_avg_grade (-0.41),problem_solving_composite (+0.70),diagram_interpretation (+0.17),psychological_health (+0.06),7.6,10.315133087078157
61,overall_skill_score (-1.20),tech_avg_grade (-0.40),tech_grade_t3 (-0.35),problem_solving_composite (+0.22),psychological_health (+0.15),psychological_composite (+0.10),11.9,12.207123813650004
62,overall_skill_score (-0.24),technical_drawing (-0.10),practice_intensity (-0.09),tech_avg_grade (+0.36),tech_grade_t3 (+0.22),problem_solving_composite (+0.19),14.3,13.83170840318619
63,overall_skill_score (-0.92),practice_intensity (-0.20),study_quality (-0.09),problem_solving_composite (+0.32),tech_grade_t3 (+0.13),technical_drawing (+0.11),13.0,12.962020156111864
64,overall_skill_score (-0.17),correction_quality (-0.08),practice_intensity (-0.08),tech_avg_grade (+0.32),tech_grade_t3 (+0.16),tech_grade_t1 (+0.07),13.0,13.744203170780029
65,tech_avg_grade (-0.60),problem_solving_composite (-0.18),practice_intensity (-0.13),overall_skill_score (+1.67),technical_drawing (+0.09),diagram_interpretation (+0.05),13.2,13.990581609332686
66,tech_avg_grade (-0.34),practice_intensity (-0.16),problem_solving (-0.10),overall_skill_score (+1.65),correction_quality (+0.17),organic_chemistry (+0.14),15.2,15.065563383838382
67,overall_skill_score (-1.04),tech_avg_grade (-0.30),mechanics_rdm (-0.08),correction_quality (+0.15),technical_drawing (+0.14),tech_grade_t3 (+0.09),11.7,12.46702604211981
68,psychological_composite (-0.14),calculation_accuracy (-0.13),psychological_health (-0.10),overall_skill_score (+2.17),tech_avg_grade (+0.76),problem_solving_composite (+0.58),18.6,17.288138888888884
69,overall_skill_score (-1.52),problem_solving (-0.05),problem_solving_composite (-0.05),tech_grade_t3 (+0.17),diagram_interpretation (+0.11),psychological_health (+0.10),13.8,12.787643465080928
70,tech_avg_grade (-0.51),tech_grade_t3 (-0.49),tech_grade_t1 (-0.11),problem_solving_composite (+0.96),problem_solving (+0.25),consistency (+0.04),11.4,13.531568475621402
71,overall_skill_score (-0.27),technical_drawing (-0.11),study_quality (-0.07),tech_avg_grade (+0.54),problem_solving_composite (+0.23),practice_intensity (+0.22),15.1,14.616301193398176
72,overall_skill_score (-0.21),tech_avg_grade (-0.19),practice_intensity (-0.11),problem_solving_composite (+0.38),problem_solving (+0.07),tech_grade_t3 (+0.04),13.7,13.533540042315481
73,practice_intensity (-0.19),specialty_exercises_week (-0.10),diagram_interpretation (-0.07),overall_skill_score (+2.17),tech_avg_grade (+0.69),problem_solving_composite (+0.67),18.2,17.600899999999996
74,tech_avg_grade (-0.49),bac_exams_practiced (-0.06),correction_quality (-0.04),overall_skill_score (+2.23),problem_solving_composite (+0.88),problem_solving (+0.23),19.0,16.977261111111105
75,tech_avg_grade (-0.41),overall_skill_score (-0.09),study_quality (-0.07),tech_trend (+0.06),specialty_exercises_week (+0.05),exam_stress (+0.04),13.7,13.167803357978745
76,practice_intensity (-0.09),overall_skill_score (-0.05),study_quality (-0.04),problem_solving_composite (+1.13),tech_avg_grade (+0.76),problem_solving (+0.33),18.5,16.512988744588732
77,tech_avg_grade (-0.28),practice_intensity (-0.17),teacher_quality (-0.07),overall_skill_score (+1.25),study_quality (+0.11),tech_anxiety (+0.10),14.7,14.6630180916306
78,overall_skill_score (-1.75),tech_grade_t3 (-1.01),problem_solving_composite (-0.64),study_quality (+0.02),teacher_quality (+0.01),practice_intensity (+0.01),7.0,8.266633333333337
79,tech_avg_grade (-0.34),tech_grade_t1 (-0.13),problem_solving (-0.09),problem_solving_composite (+0.18),thermodynamics (+0.11),diagram_interpretation (+0.09),14.2,13.288635404997821
80,overall_skill_score (-2.14),practice_intensity (-0.23),psychological_health (-0.15),tech_avg_grade (+0.40),tech_grade_t3 (+0.33),problem_solving_composite (+0.19),12.4,11.839526610889113
81,problem_solving_composite (-0.26),practice_intensity (-0.12),problem_solving (-0.08),overall_skill_score (+1.60),tech_avg_grade (+0.81),tech_grade_t3 (+0.18),14.9,15.784954671717172
82,calculation_accuracy (-0.04),specialty_exercises_week (-0.02),focus_concentration (-0.01),overall_skill_score (+2.31),tech_avg_grade (+0.77),problem_solving_composite (+0.68),20.0,18.378365692640692
83,problem_solving_composite (-0.20),diagram_interpretation (-0.11),study_hours (-0.06),overall_skill_score (+2.31),tech_avg_grade (+0.73),tech_grade_t3 (+0.25),17.2,16.95800128205128
84,tech_avg_grade (-0.40),problem_solving_composite (-0.16),correction_quality (-0.11),tech_trend (+0.09),tech_grade_t1 (+0.07),calculation_accuracy (+0.06),14.2,12.839460266112903
85,problem_solving_composite (-0.57),tech_avg_grade (-0.42),tech_grade_t1 (-0.16),technical_drawing (+0.09),diagram_interpretation (+0.08),psychological_health (+0.05),12.5,12.379042616170524
86,tech_avg_grade (-0.47),overall_skill_score (-0.16),tech_grade_t1 (-0.08),problem_solving_composite (+0.86),diagram_interpretation (+0.13),psychological_health (+0.06),13.8,13.811918702530011
87,tech_avg_grade (-0.37),tech_grade_t3 (-0.30),study_quality (-0.07),problem_solving_composite (+0.31),overall_skill_score (+0.11),tech_trend (+0.08),12.5,13.35475904041811
88,problem_solving_composite (-0.57),tech_avg_grade (-0.56),tech_grade_t3 (-0.42),technical_drawing (+0.11),correction_quality (+0.10),lab_access (+0.07),13.2,11.884742039434293
89,correction_quality (-0.09),study_quality (-0.06),teacher_quality (-0.04),problem_solving_composite (+0.99),problem_solving (+0.42),tech_grade_t3 (+0.17),14.0,15.123150199161023
90,tech_avg_grade (-0.38),overall_skill_score (-0.19),teacher_quality (-0.18),problem_solving_composite (+0.22),organic_chemistry (+0.07),psychological_health (+0.04),13.0,13.225764633895965
91,overall_skill_score (-2.53),tech_grade_t3 (-0.85),problem_solving_composite (-0.69),tech_trend (+0.01),specialty_encoded (+0.00),mechanics_rdm (+0.00),7.1,7.5150000000000015
92,problem_solving_composite (-0.59),overall_skill_score (-0.17),study_quality (-0.09),practice_intensity (+0.15),technical_drawing (+0.10),psychological_composite (+0.06),15.4,13.340215620073108
93,overall_skill_score (-2.50),tech_grade_t3 (-0.95),problem_solving_composite (-0.78),technical_drawing (+0.16),consistency (+0.10),study_quality (+0.04),8.5,7.860400000000007
94,tech_avg_grade (-0.71),tech_grade_t3 (-0.26),tech_grade_t1 (-0.12),overall_skill_score (+1.25),practice_intensity (+0.22),organic_chemistry (+0.14),12.6,14.163920596559665
95,overall_skill_score (-2.32),tech_grade_t3 (-0.87),tech_avg_grade (-0.44),problem_solving_composite (+0.12),lab_access (+0.06),study_quality (+0.05),6.7,9.218917180380595
96,overall_skill_score (-1.67),problem_solving_composite (-0.63),calculation_accuracy (-0.08),tech_grade_t3 (+0.23),tech_grade_t1 (+0.13),tech_avg_grade (+0.11),11.8,11.786295710973233
97,overall_skill_score (-0.33),correction_quality (-0.12),study_quality (-0.07),tech_avg_grade (+0.54),practice_intensity (+0.23),tech_grade_t3 (+0.14),14.1,14.458226605954597
98,overall_skill_score (-1.99),study_quality (-0.23),psychological_health (-0.17),tech_grade_t3 (+0.24),tech_grade_t1 (+0.11),technical_drawing (+0.07),13.0,11.246714619325337
99,tech_avg_grade (-0.70),tech_grade_t1 (-0.14),practice_intensity (-0.09),overall_skill_score (+1.17),problem_solving_composite (+0.11),technical_drawing (+0.08),14.0,14.054033455268074
